Week,Chg,Player,Team,Opp,Att,Yard,TD,Rec,Yard,TD,FPts
14,,Xavier Legette,CAR,@PHI,0,0,0.0,4,44,0.2,5.6
14,,Josh Palmer,LAC,@KC,0,0,0.0,3,42,0.2,5.4
14,,Rome Odunze,CHI,@SF,0,0,0.0,3,41,0.2,5.3
14,,Demarcus Robinson,LAR,BUF,0,0,0.0,3,34,0.3,5.2
15,,Ja'Marr Chase,CIN,@TEN,0,0,0.0,7,93,0.7,13.5
15,,Nico Collins,HOU,MIA,0,0,0.0,7,95,0.5,12.5
15,,Amon-Ra St. Brown,DET,BUF,0,0,0.0,7,82,0.7,12.4
15,,Justin Jefferson,MIN,CHI,0,0,0.0,6,86,0.6,12.2
15,,Puka Nacua,LAR,@SF,0,0,0.0,6,85,0.6,12.1
15,,Tyreek Hill,MIA,@HOU,0,0,0.0,6,79,0.6,11.5
15,,Tee Higgins,CIN,@TEN,0,0,0.0,6,77,0.6,11.3
15,,Mike Evans,TB,@LAC,0,0,0.0,5,77,0.5,10.7
15,,CeeDee Lamb,DAL,@CAR,0,0,0.0,6,77,0.5,10.7
15,,Terry McLaurin,WAS,@NO,0,0,0.0,6,76,0.5,10.6
15,,Jerry Jeudy,CLE,KC,0,0,0.0,6,75,0.5,10.5
15,,Jauan Jennings,SF,LAR,0,0,0.0,5,73,0.5,10.3
15,,Cooper Kupp,LAR,@SF,0,0,0.0,6,71,0.5,10.1
15,,Courtland Sutton,DEN,IND,0,0,0.0,6,77,0.4,10.1
15,,A.J. Brown,PHI,PIT,0,0,0.0,5,70,0.5,10.0
15,,Davante Adams,NYJ,@JAC,0,0,0.0,6,75,0.4,9.9
15,,Brian Thomas Jr.,JAC,NYJ,1,5,0.0,5,70,0.4,9.9
15,,Jakobi Meyers,LV,ATL,0,0,0.0,6,73,0.4,9.7
15,,Jaxon Smith-Njigba,SEA,GB,0,0,0.0,6,73,0.4,9.7
15,,Garrett Wilson,NYJ,@JAC,0,0,0.0,6,72,0.4,9.6
15,,Drake London,ATL,@LV,0,0,0.0,6,70,0.4,9.4
15,,Zay Flowers,BAL,@NYG,0,0,0.0,6,68,0.4,9.2
15,,Malik Nabers,NYG,BAL,0,0,0.0,5,68,0.4,9.2
15,,Khalil Shakir,BUF,@DET,0,0,0.0,5,68,0.4,9.2
15,,Jameson Williams,DET,BUF,1,8,0.0,4,60,0.4,9.2
15,,Adam Thielen,CAR,DAL,0,0,0.0,6,72,0.3,9.0
15,,Ladd McConkey,LAC,TB,0,0,0.0,5,65,0.4,8.9
15,,Jordan Addison,MIN,CHI,0,0,0.0,5,64,0.4,8.8
15,,Amari Cooper,BUF,@DET,0,0,0.0,5,64,0.4,8.8
15,,Christian Watson,GB,@SEA,0,0,0.0,4,63,0.4,8.7
15,,Marvin Harrison Jr.,ARI,NE,0,0,0.0,4,61,0.4,8.5
15,,Darnell Mooney,ATL,@LV,0,0,0.0,5,66,0.3,8.4
15,,Calvin Ridley,TEN,CIN,0,0,0.0,5,66,0.3,8.4
15,,Xavier Worthy,KC,@CLE,2,8,0.1,4,52,0.3,8.4
15,,D.J. Moore,CHI,@MIN,0,0,0.0,5,65,0.3,8.3
15,,DK Metcalf,SEA,GB,0,0,0.0,5,64,0.3,8.2
15,,DeVonta Smith,PHI,PIT,0,0,0.0,5,63,0.3,8.1
15,,Jaylen Waddle,MIA,@HOU,0,0,0.0,5,63,0.3,8.1
15,,DeAndre Hopkins,KC,@CLE,0,0,0.0,5,61,0.3,7.9
15,,Elijah Moore,CLE,KC,0,0,0.0,5,54,0.4,7.8
15,,Keenan Allen,CHI,@MIN,0,0,0.0,4,55,0.3,7.3
15,,Michael Pittman Jr.,IND,@DEN,0,0,0.0,4,51,0.3,6.9
15,,Nick Westbrook-Ikhine,TEN,CIN,0,0,0.0,4,45,0.4,6.9
15,,Quentin Johnston,LAC,TB,0,0,0.0,3,50,0.3,6.8
15,,Josh Downs,IND,@DEN,0,0,0.0,4,48,0.3,6.6
15,,Deebo Samuel,SF,LAR,2,8,0.0,3,46,0.2,6.6
15,,Marquez Valdes-Scantling,NO,WAS,0,0,0.0,3,48,0.3,6.6
15,,Josh Palmer,LAC,TB,0,0,0.0,4,46,0.3,6.4
15,,Jayden Reed,GB,@SEA,0,0,0.0,4,44,0.3,6.2
15,,Xavier Legette,CAR,DAL,0,0,0.0,4,44,0.2,5.6
16,,Ja'Marr Chase,CIN,CLE,0,0,0.0,7,90,0.8,13.8
16,,Amon-Ra St. Brown,DET,@CHI,0,0,0.0,8,87,0.7,12.9
16,,Puka Nacua,LAR,@NYJ,0,0,0.0,6,87,0.6,12.3
16,,Justin Jefferson,MIN,@SEA,0,0,0.0,6,85,0.6,12.1
16,,Mike Evans,TB,@DAL,0,0,0.0,6,84,0.6,12.0
16,,Tyreek Hill,MIA,SF,0,0,0.0,6,78,0.6,11.4
16,,Tee Higgins,CIN,CLE,0,0,0.0,6,75,0.6,11.1
16,,CeeDee Lamb,DAL,TB,0,0,0.0,7,80,0.5,11.0
16,,Brian Thomas Jr.,JAC,@LV,1,5,0.0,5,75,0.5,11.0
16,,Davante Adams,NYJ,LAR,0,0,0.0,6,78,0.5,10.8
16,,A.J. Brown,PHI,@WAS,0,0,0.0,6,75,0.5,10.5
16,,Nico Collins,HOU,@KC,0,0,0.0,5,75,0.5,10.5
16,,Jauan Jennings,SF,@MIA,0,0,0.0,5,74,0.4,9.8
16,,Jaxon Smith-Njigba,SEA,MIN,0,0,0.0,6,74,0.4,9.8
16,,Courtland Sutton,DEN,@LAC,0,0,0.0,5,71,0.4,9.5
16,,Garrett Wilson,NYJ,LAR,0,0,0.0,6,71,0.4,9.5
16,,Cooper Kupp,LAR,@NYJ,0,0,0.0,6,70,0.4,9.4
16,,Terry McLaurin,WAS,PHI,0,0,0.0,5,70,0.4,9.4
16,,Malik Nabers,NYG,@ATL,0,0,0.0,5,70,0.4,9.4
16,,Ladd McConkey,LAC,DEN,0,0,0.0,5,68,0.4,9.2
16,,Zay Flowers,BAL,PIT,0,0,0.0,6,67,0.4,9.1
16,,Drake London,ATL,NYG,0,0,0.0,6,67,0.4,9.1
16,,Khalil Shakir,BUF,NE,0,0,0.0,5,67,0.4,9.1
16,,Jameson Williams,DET,@CHI,1,8,0.0,4,59,0.4,9.1
16,,Jordan Addison,MIN,@SEA,0,0,0.0,5,65,0.4,8.9
16,,Amari Cooper,BUF,NE,0,0,0.0,5,63,0.4,8.7
16,,Jakobi Meyers,LV,JAC,0,0,0.0,6,68,0.3,8.6
16,,DeVonta Smith,PHI,@WAS,0,0,0.0,5,68,0.3,8.6
16,,Xavier Worthy,KC,HOU,2,8,0.1,4,52,0.3,8.4
16,,Marvin Harrison Jr.,ARI,@CAR,0,0,0.0,4,59,0.4,8.3
16,,Calvin Ridley,TEN,@IND,0,0,0.0,5,65,0.3,8.3
16,,Adam Thielen,CAR,ARI,0,0,0.0,5,65,0.3,8.3
16,,D.J. Moore,CHI,DET,0,0,0.0,5,64,0.3,8.2
16,,Jerry Jeudy,CLE,@CIN,0,0,0.0,5,62,0.3,8.0
16,,Christian Watson,GB,NO,0,0,0.0,4,55,0.4,7.9
16,,Keenan Allen,CHI,DET,0,0,0.0,5,58,0.3,7.6
16,,Darnell Mooney,ATL,NYG,0,0,0.0,4,57,0.3,7.5
16,,Quentin Johnston,LAC,DEN,0,0,0.0,4,55,0.3,7.3
16,,Jalen McMillan,TB,@DAL,0,0,0.0,4,55,0.3,7.3
16,,DK Metcalf,SEA,MIN,0,0,0.0,4,54,0.3,7.2
16,,DeAndre Hopkins,KC,HOU,0,0,0.0,4,53,0.3,7.1
16,,Michael Pittman Jr.,IND,TEN,0,0,0.0,4,52,0.3,7.0
16,,Marquez Valdes-Scantling,NO,@GB,0,0,0.0,3,52,0.3,7.0
16,,Jayden Reed,GB,NO,1,6,0.0,4,45,0.3,6.9
16,,Josh Downs,IND,TEN,0,0,0.0,4,46,0.3,6.4
16,,Jalen Coker,CAR,ARI,0,0,0.0,4,45,0.3,6.3
16,,Rashod Bateman,BAL,PIT,0,0,0.0,4,44,0.3,6.2
16,,Deebo Samuel,SF,@MIA,2,9,0.0,3,41,0.2,6.2
16,,Calvin Austin,PIT,@BAL,1,7,0.0,3,42,0.2,6.1
16,,Demarcus Robinson,LAR,@NYJ,0,0,0.0,3,40,0.3,5.8
17,,Ja'Marr Chase,CIN,DEN,0,0,0.0,7,91,0.8,13.9
17,,Justin Jefferson,MIN,GB,0,0,0.0,6,89,0.7,13.1
17,,Amon-Ra St. Brown,DET,@SF,0,0,0.0,7,85,0.7,12.7
17,,Brian Thomas Jr.,JAC,TEN,1,5,0.0,6,84,0.6,12.5
17,,Mike Evans,TB,CAR,0,0,0.0,6,80,0.6,11.6
17,,Nico Collins,HOU,BAL,0,0,0.0,6,80,0.5,11.0
17,,Puka Nacua,LAR,ARI,0,0,0.0,6,80,0.5,11.0
17,,Tee Higgins,CIN,DEN,0,0,0.0,5,72,0.6,10.8
17,,Deebo Samuel,SF,DET,4,18,0.1,4,58,0.4,10.6
17,,Davante Adams,NYJ,@BUF,0,0,0.0,6,75,0.5,10.5
17,,George Pickens,PIT,KC,0,0,0.0,5,75,0.5,10.5
17,,Terry McLaurin,WAS,ATL,0,0,0.0,5,68,0.6,10.4
17,,Courtland Sutton,DEN,@CIN,0,0,0.0,6,74,0.5,10.4
17,,A.J. Brown,PHI,DAL,0,0,0.0,5,70,0.5,10.0
17,,Zay Flowers,BAL,@HOU,0,0,0.0,6,70,0.5,10.0
17,,Jaxon Smith-Njigba,SEA,@CHI,0,0,0.0,6,75,0.4,9.9
17,,Ladd McConkey,LAC,@NE,0,0,0.0,6,74,0.4,9.8
17,,Jameson Williams,DET,@SF,1,8,0.0,4,63,0.4,9.5
17,,Jauan Jennings,SF,DET,0,0,0.0,5,70,0.4,9.4
17,,Adam Thielen,CAR,@TB,0,0,0.0,5,68,0.4,9.2
17,,Malik Nabers,NYG,IND,0,0,0.0,5,66,0.4,9.0
17,,Xavier Worthy,KC,@PIT,2,8,0.1,4,58,0.3,9.0
17,,Drake London,ATL,@WAS,0,0,0.0,6,65,0.4,8.9
17,,Calvin Ridley,TEN,@JAC,0,0,0.0,5,65,0.4,8.9
17,,Jordan Addison,MIN,GB,0,0,0.0,5,63,0.4,8.7
17,,Marvin Harrison Jr.,ARI,@LAR,0,0,0.0,5,63,0.4,8.7
17,,Josh Downs,IND,@NYG,0,0,0.0,6,67,0.3,8.5
17,,Khalil Shakir,BUF,NYJ,0,0,0.0,5,60,0.4,8.4
17,,Jakobi Meyers,LV,@NO,0,0,0.0,6,65,0.3,8.3
17,,D.J. Moore,CHI,SEA,0,0,0.0,5,65,0.3,8.3
17,,Keenan Allen,CHI,SEA,0,0,0.0,5,64,0.3,8.2
17,,Jayden Reed,GB,@MIN,1,7,0.0,5,57,0.3,8.2
17,,Darnell Mooney,ATL,@WAS,0,0,0.0,5,63,0.3,8.1
17,,Jalen McMillan,TB,CAR,0,0,0.0,5,62,0.3,8.0
17,,Garrett Wilson,NYJ,@BUF,0,0,0.0,5,61,0.3,7.9
17,,Cooper Kupp,LAR,ARI,0,0,0.0,5,60,0.3,7.8
17,,DeVonta Smith,PHI,DAL,0,0,0.0,4,60,0.3,7.8
17,,Michael Pittman Jr.,IND,@NYG,0,0,0.0,5,59,0.3,7.7
17,,Quentin Johnston,LAC,@NE,0,0,0.0,4,55,0.3,7.3
17,,DK Metcalf,SEA,@CHI,0,0,0.0,4,55,0.3,7.3
17,,Romeo Doubs,GB,@MIN,0,0,0.0,5,54,0.3,7.2
17,,Dontayvion Wicks,GB,@MIN,0,0,0.0,4,53,0.3,7.1
17,,Amari Cooper,BUF,NYJ,0,0,0.0,4,52,0.3,7.0
17,,Tyreek Hill,MIA,@CLE,0,0,0.0,4,52,0.3,7.0
17,,Jerry Jeudy,CLE,MIA,0,0,0.0,4,52,0.3,7.0
17,,Calvin Austin,PIT,KC,2,11,0.0,4,45,0.2,6.8
17,,DeAndre Hopkins,KC,@PIT,0,0,0.0,4,50,0.3,6.8
17,,Marquez Valdes-Scantling,NO,LV,0,0,0.0,3,50,0.3,6.8
17,,Jalen Coker,CAR,@TB,0,0,0.0,4,46,0.3,6.4
17,,Wan'Dale Robinson,NYG,IND,0,0,0.0,5,50,0.2,6.2
