Week,Chg,Player,Team,Opp,Att_Predicted,Yard,TD_Predicted,Rec_Predicted,Yard.1,TD.1_Predicted,FPts,Game,Pts*,Att_Actual,Cmp,Yds,TD_Actual,Int,2Pt,Att.1,Yds.1,TD.1_Actual,2Pt.1,Rec_Actual,Yds.2,TD.2,2Pt.2,FL,TD.3,Net_score
15,,Courtland Sutton,DEN,IND,0,0,0.0,6,77,0.4,10.1,IND@DEN,9.0,0,0,0,0,0,0,0,0,0,0,3,32,1,0,0,0,-1.0999999999999996
15,,A.J. Brown,PHI,PIT,0,0,0.0,5,70,0.5,10.0,PIT@PHI,17.0,0,0,0,0,0,0,0,0,0,0,8,110,1,0,0,0,7.0
15,,Davante Adams,NYJ,@JAC,0,0,0.0,6,75,0.4,9.9,NYJ@JAX,33.0,0,0,0,0,0,0,0,0,0,0,9,198,2,1,0,0,23.1
15,,Jakobi Meyers,LV,ATL,0,0,0.0,6,73,0.4,9.7,ATL@LV,5.0,0,0,0,0,0,0,0,0,0,0,5,59,0,0,0,0,-4.699999999999999
15,,Jaxon Smith-Njigba,SEA,GB,0,0,0.0,6,73,0.4,9.7,GB@SEA,8.0,0,0,0,0,0,0,0,0,0,0,10,83,0,0,0,0,-1.6999999999999993
15,,Garrett Wilson,NYJ,@JAC,0,0,0.0,6,72,0.4,9.6,NYJ@JAX,11.0,0,0,0,0,0,0,0,0,0,0,3,56,1,0,0,0,1.4000000000000004
15,,Drake London,ATL,@LV,0,0,0.0,6,70,0.4,9.4,ATL@LV,11.0,0,0,0,0,0,0,0,0,0,0,3,53,1,0,0,0,1.5999999999999996
15,,Zay Flowers,BAL,@NYG,0,0,0.0,6,68,0.4,9.2,BAL@NYG,5.0,0,0,0,0,0,0,0,0,0,0,6,53,0,0,0,0,-4.199999999999999
15,,Malik Nabers,NYG,BAL,0,0,0.0,5,68,0.4,9.2,BAL@NYG,14.0,0,0,0,0,0,0,0,0,0,0,10,82,1,0,0,0,4.800000000000001
15,,Khalil Shakir,BUF,@DET,0,0,0.0,5,68,0.4,9.2,BUF@DET,9.0,0,0,0,0,0,0,0,0,0,0,6,39,1,0,0,0,-0.1999999999999993
15,,Jameson Williams,DET,BUF,1,8,0.0,4,60,0.4,9.2,BUF@DET,9.0,0,0,0,0,0,0,0,0,0,0,3,37,1,0,0,0,-0.1999999999999993
15,,Adam Thielen,CAR,DAL,0,0,0.0,6,72,0.3,9.0,DAL@CAR,5.0,0,0,0,0,0,0,0,0,0,0,5,51,0,0,0,0,-4.0
15,,Ladd McConkey,LAC,TB,0,0,0.0,5,65,0.4,8.9,TB@LAC,11.0,0,0,0,0,0,0,0,0,0,0,5,58,1,0,0,0,2.0999999999999996
15,,Jordan Addison,MIN,CHI,0,0,0.0,5,64,0.4,8.8,CHI@MIN,6.0,0,0,0,0,0,0,0,0,0,0,7,63,0,0,0,0,-2.8000000000000007
15,,Christian Watson,GB,@SEA,0,0,0.0,4,63,0.4,8.7,GB@SEA,5.0,0,0,0,0,0,0,0,0,0,0,3,56,0,0,0,0,-3.6999999999999993
15,,Calvin Ridley,TEN,CIN,0,0,0.0,5,66,0.3,8.4,CIN@TEN,5.0,0,0,0,0,0,0,1,19,0,0,3,41,0,0,0,0,-3.4000000000000004
15,,Xavier Worthy,KC,@CLE,2,8,0.1,4,52,0.3,8.4,KC@CLE,13.0,0,0,0,0,0,0,3,30,1,0,6,46,0,0,0,0,4.6
15,,D.J. Moore,CHI,@MIN,0,0,0.0,5,65,0.3,8.3,CHI@MIN,6.0,0,0,0,0,0,0,3,24,0,0,8,46,0,0,0,0,-2.3000000000000007
15,,DeVonta Smith,PHI,PIT,0,0,0.0,5,63,0.3,8.1,PIT@PHI,16.0,0,0,0,0,0,0,1,1,0,0,11,109,1,0,0,0,7.9
15,,DeAndre Hopkins,KC,@CLE,0,0,0.0,5,61,0.3,7.9,KC@CLE,3.0,0,0,0,0,0,0,0,0,0,0,5,36,0,0,0,0,-4.9
15,,Elijah Moore,CLE,KC,0,0,0.0,5,54,0.4,7.8,KC@CLE,0.0,0,0,0,0,0,0,0,0,0,0,2,-1,0,0,0,0,-7.8
15,,Keenan Allen,CHI,@MIN,0,0,0.0,4,55,0.3,7.3,CHI@MIN,14.0,0,0,0,0,0,0,0,0,0,0,6,82,1,0,0,0,6.7
15,,Quentin Johnston,LAC,TB,0,0,0.0,3,50,0.3,6.8,TB@LAC,10.0,0,0,0,0,0,0,0,0,0,0,5,45,1,0,0,0,3.2
15,,Josh Downs,IND,@DEN,0,0,0.0,4,48,0.3,6.6,IND@DEN,3.0,0,0,0,0,0,0,0,0,0,0,3,32,0,0,0,0,-3.5999999999999996
15,,Deebo Samuel,SF,LAR,2,8,0.0,3,46,0.2,6.6,LA@SF,1.0,0,0,0,0,0,0,2,3,0,0,3,16,0,0,0,0,-5.6
15,,Marquez Valdes-Scantling,NO,WAS,0,0,0.0,3,48,0.3,6.6,WAS@NO,6.0,0,0,0,0,0,0,1,4,0,0,2,64,0,0,0,0,-0.5999999999999996
15,,Josh Palmer,LAC,TB,0,0,0.0,4,46,0.3,6.4,TB@LAC,1.0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,-5.4
15,,Jayden Reed,GB,@SEA,0,0,0.0,4,44,0.3,6.2,GB@SEA,5.0,0,0,0,0,0,0,3,27,0,0,5,34,0,0,0,0,-1.2000000000000002
15,,Xavier Legette,CAR,DAL,0,0,0.0,4,44,0.2,5.6,DAL@CAR,0.0,0,0,0,0,0,0,1,2,0,0,2,7,0,0,0,0,-5.6
16,,Ja'Marr Chase,CIN,CLE,0,0,0.0,7,90,0.8,13.8,CLE@CIN,15.0,0,0,0,0,0,0,1,7,0,0,6,97,1,0,0,0,1.1999999999999993
16,,Amon-Ra St. Brown,DET,@CHI,0,0,0.0,8,87,0.7,12.9,DET@CHI,13.0,0,0,0,0,0,0,0,0,0,0,6,70,1,0,0,0,0.09999999999999964
16,,Puka Nacua,LAR,@NYJ,0,0,0.0,6,87,0.6,12.3,LA@NYJ,5.0,0,0,0,0,0,0,0,0,0,0,8,56,0,0,0,0,-7.300000000000001
16,,Justin Jefferson,MIN,@SEA,0,0,0.0,6,85,0.6,12.1,MIN@SEA,26.0,0,0,0,0,0,0,0,0,0,0,10,144,2,0,0,0,13.9
16,,Mike Evans,TB,@DAL,0,0,0.0,6,84,0.6,12.0,TB@DAL,6.0,0,0,0,0,0,0,0,0,0,0,5,69,0,0,0,0,-6.0
16,,Tyreek Hill,MIA,SF,0,0,0.0,6,78,0.6,11.4,SF@MIA,8.0,0,0,0,0,0,0,0,0,0,0,3,29,1,0,0,0,-3.4000000000000004
16,,Tee Higgins,CIN,CLE,0,0,0.0,6,75,0.6,11.1,CLE@CIN,11.0,0,0,0,0,0,0,0,0,0,0,8,58,1,0,0,0,-0.09999999999999964
16,,CeeDee Lamb,DAL,TB,0,0,0.0,7,80,0.5,11.0,TB@DAL,10.0,0,0,0,0,0,0,0,0,0,0,7,105,0,0,0,0,-1.0
16,,Davante Adams,NYJ,LAR,0,0,0.0,6,78,0.5,10.8,LA@NYJ,12.0,0,0,0,0,0,0,0,0,0,0,7,68,1,0,0,0,1.1999999999999993
16,,A.J. Brown,PHI,@WAS,0,0,0.0,6,75,0.5,10.5,PHI@WAS,15.0,0,0,0,0,0,0,0,0,0,0,8,97,1,0,0,0,4.5
16,,Nico Collins,HOU,@KC,0,0,0.0,5,75,0.5,10.5,HOU@KC,6.0,0,0,0,0,0,0,0,0,0,0,7,60,0,0,0,0,-4.5
16,,Jauan Jennings,SF,@MIA,0,0,0.0,5,74,0.4,9.8,SF@MIA,5.0,0,0,0,0,0,0,0,0,0,0,4,51,0,0,0,0,-4.800000000000001
16,,Jaxon Smith-Njigba,SEA,MIN,0,0,0.0,6,74,0.4,9.8,MIN@SEA,15.0,0,0,0,0,0,0,1,5,0,0,8,95,1,0,0,0,5.199999999999999
16,,Courtland Sutton,DEN,@LAC,0,0,0.0,5,71,0.4,9.5,DEN@LAC,5.0,0,0,0,0,0,0,0,0,0,0,5,50,0,0,0,0,-4.5
16,,Garrett Wilson,NYJ,LAR,0,0,0.0,6,71,0.4,9.5,LA@NYJ,5.0,0,0,0,0,0,0,0,0,0,0,6,54,0,0,0,0,-4.5
16,,Cooper Kupp,LAR,@NYJ,0,0,0.0,6,70,0.4,9.4,LA@NYJ,2.0,0,0,0,0,0,0,0,0,0,0,3,24,0,0,0,0,-7.4
16,,Terry McLaurin,WAS,PHI,0,0,0.0,5,70,0.4,9.4,PHI@WAS,12.0,0,0,0,0,0,0,0,0,0,0,5,60,1,0,0,0,2.5999999999999996
16,,Malik Nabers,NYG,@ATL,0,0,0.0,5,70,0.4,9.4,NYG@ATL,6.0,0,0,0,0,0,0,0,0,0,0,7,68,0,0,0,0,-3.4000000000000004
16,,Ladd McConkey,LAC,DEN,0,0,0.0,5,68,0.4,9.2,DEN@LAC,8.0,0,0,0,0,0,0,0,0,0,0,6,87,0,0,0,0,-1.1999999999999993
16,,Zay Flowers,BAL,PIT,0,0,0.0,6,67,0.4,9.1,PIT@BAL,10.0,0,0,0,0,0,0,1,3,0,0,5,100,0,0,0,0,0.9000000000000004
16,,Drake London,ATL,NYG,0,0,0.0,6,67,0.4,9.1,NYG@ATL,5.0,0,0,0,0,0,0,0,0,0,0,5,59,0,0,0,0,-4.1
16,,Khalil Shakir,BUF,NE,0,0,0.0,5,67,0.4,9.1,NE@BUF,2.0,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0,-7.1
16,,Jameson Williams,DET,@CHI,1,8,0.0,4,59,0.4,9.1,DET@CHI,20.0,0,0,0,0,0,0,1,7,0,0,5,143,1,0,0,0,10.9
16,,Jordan Addison,MIN,@SEA,0,0,0.0,5,65,0.4,8.9,MIN@SEA,9.0,0,0,0,0,0,0,0,0,0,0,5,35,1,0,0,0,0.09999999999999964
16,,Amari Cooper,BUF,NE,0,0,0.0,5,63,0.4,8.7,NE@BUF,1.0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,-7.699999999999999
16,,Jakobi Meyers,LV,JAC,0,0,0.0,6,68,0.3,8.6,JAX@LV,4.0,0,0,0,0,0,0,0,0,0,0,2,41,0,0,0,0,-4.6
16,,DeVonta Smith,PHI,@WAS,0,0,0.0,5,68,0.3,8.6,PHI@WAS,5.0,0,0,0,0,0,0,0,0,0,0,6,51,0,0,0,0,-3.5999999999999996
16,,Xavier Worthy,KC,HOU,2,8,0.1,4,52,0.3,8.4,HOU@KC,13.0,0,0,0,0,0,0,3,10,0,0,7,65,1,0,0,0,4.6
16,,Calvin Ridley,TEN,@IND,0,0,0.0,5,65,0.3,8.3,TEN@IND,13.0,0,0,0,0,0,0,0,0,0,0,3,78,1,0,0,0,4.699999999999999
16,,Adam Thielen,CAR,ARI,0,0,0.0,5,65,0.3,8.3,ARI@CAR,10.0,0,0,0,0,0,0,0,0,0,0,5,43,1,0,0,0,1.6999999999999993
16,,D.J. Moore,CHI,DET,0,0,0.0,5,64,0.3,8.2,DET@CHI,6.0,0,0,0,0,0,0,1,2,0,0,7,68,0,0,0,0,-2.1999999999999993
16,,Jerry Jeudy,CLE,@CIN,0,0,0.0,5,62,0.3,8.0,CLE@CIN,2.0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,-6.0
16,,Christian Watson,GB,NO,0,0,0.0,4,55,0.4,7.9,NO@GB,2.0,0,0,0,0,0,0,2,23,0,0,0,0,0,0,0,0,-5.9
16,,Keenan Allen,CHI,DET,0,0,0.0,5,58,0.3,7.6,DET@CHI,20.0,0,0,0,0,0,0,0,0,0,0,9,141,1,0,0,0,12.4
16,,Darnell Mooney,ATL,NYG,0,0,0.0,4,57,0.3,7.5,NYG@ATL,8.0,0,0,0,0,0,0,0,0,0,0,5,82,0,0,0,0,0.5
16,,Quentin Johnston,LAC,DEN,0,0,0.0,4,55,0.3,7.3,DEN@LAC,1.0,0,0,0,0,0,0,0,0,0,0,3,18,0,0,0,0,-6.3
16,,Jalen McMillan,TB,@DAL,0,0,0.0,4,55,0.3,7.3,TB@DAL,11.0,0,0,0,0,0,0,0,0,0,0,5,57,1,0,0,0,3.7
16,,DeAndre Hopkins,KC,HOU,0,0,0.0,4,53,0.3,7.1,HOU@KC,3.0,0,0,0,0,0,0,0,0,0,0,4,37,0,0,0,0,-4.1
16,,Jayden Reed,GB,NO,1,6,0.0,4,45,0.3,6.9,NO@GB,7.0,0,0,0,0,0,0,1,5,0,0,3,76,0,0,0,0,0.09999999999999964
16,,Josh Downs,IND,TEN,0,0,0.0,4,46,0.3,6.4,TEN@IND,12.0,0,0,0,0,0,0,0,0,0,0,3,61,1,0,0,0,5.6
16,,Jalen Coker,CAR,ARI,0,0,0.0,4,45,0.3,6.3,ARI@CAR,0.0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,-6.3
16,,Rashod Bateman,BAL,PIT,0,0,0.0,4,44,0.3,6.2,PIT@BAL,7.0,0,0,0,0,0,0,0,0,0,0,1,14,1,0,0,0,0.7999999999999998
16,,Deebo Samuel,SF,@MIA,2,9,0.0,3,41,0.2,6.2,SF@MIA,17.0,0,0,0,0,0,0,5,25,0,0,7,96,1,0,0,0,10.8
16,,Calvin Austin,PIT,@BAL,1,7,0.0,3,42,0.2,6.1,PIT@BAL,6.0,0,0,0,0,0,0,0,0,0,0,4,65,0,0,0,0,-0.09999999999999964

